SchoolYear,IsdCode,IsdName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,Grade,Subject,Subgroup_1,Subgroup_2,PercentAssessed
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Female","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Not English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Male","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Students with Disabilities","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Male","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Male","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Students with Disabilities","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Male","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Male","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Female","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Female","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Black, not of Hispanic origin","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Black, not of Hispanic origin","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Female","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Female","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Black, not of Hispanic origin","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Black, not of Hispanic origin","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Native Hawaiian or Other Pacific Islander","Students without IEP","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Native Hawaiian or Other Pacific Islander","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Students with Disabilities","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Students without IEP","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Male","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Asian","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Asian","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Asian","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Black, not of Hispanic origin","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Native Hawaiian or Other Pacific Islander","Not English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Black, not of Hispanic origin","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Native Hawaiian or Other Pacific Islander","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Female","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Native Hawaiian or Other Pacific Islander","Students without IEP","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Male","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Students without IEP","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Native Hawaiian or Other Pacific Islander","Not English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Male","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Male","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Female","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Female","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Students without IEP","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Students with Disabilities","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Students without IEP","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Female","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Asian","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Asian","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","English Language Arts","Asian","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05413","Smith Middle School","63","Oakland","LEA School","Middle School","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Female","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Female","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Students without IEP","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Female","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Male","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Black, not of Hispanic origin","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","Not English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Hispanic","English Learners","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Male","Students with Disabilities","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Asian","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Students without IEP","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Two or More Races","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Male","Not English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Male","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","English Learners","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","White, not of Hispanic origin","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Male","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","Female","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","Mathematics","Male","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","Female","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","Students without IEP","> 95"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","Students with Disabilities","< 10"
"24 - 25 School Year","63","Oakland Schools","63150","Troy School District","05537","Wattles Elementary School","63","Oakland","LEA School","Elementary","City: Small","Oakland Region","5","All Grades","English Language Arts","Students without IEP","Not English Learners","> 95"
